Price,Model_year,Milage,Brand,Model,Fuel_type,Transmission,Accident,Clean_title,condition
25900,2012.0,53000.0,mercedes-benz,e 550,gas,automatic,Unknown,Clean,excellent
15988,2016.0,44439.0,jeep,renegade,gas,automatic,Unknown,Clean,
10000,2003.0,156000.0,ford,f-250 v10,gas,automatic,Unknown,Clean,good
15900,2014.0,109622.0,kia,sorento,gas,automatic,Unknown,Clean,
20990,2018.0,39420.0,kia,sorento lx sport utility 4d,other,other,Unknown,Clean,good
21848,2011.0,138742.0,toyota,4runner sr5 2wd with,gas,automatic,Unknown,Clean,good
13333,2013.0,72877.0,kia,optima lx,gas,automatic,Unknown,Clean,good
24194,2020.0,3957.0,ford,escape sel,gas,automatic,Unknown,Clean,excellent
33735,2019.0,7149.0,cadillac,xt4 premium luxury,gas,automatic,Unknown,Clean,good
5600,2001.0,84000.0,mercedes-benz,benz clk 320,gas,automatic,Unknown,Clean,excellent
29590,2015.0,43874.0,chevrolet,silverado 1500 double,other,other,Unknown,Clean,good
24995,2012.0,86210.0,chevrolet,silverado 2500hd,gas,automatic,Unknown,Clean,excellent
22997,2006.0,163867.0,lexus,gx 470 4dr suv 2-owner arizona gx*rust&accident free*new timing belt&water pump*new bilstein lift*new wheels&tires* immaculate shape*all books and keys*all records since new,gas,automatic,Unknown,Clean,
13990,2014.0,63378.0,chevrolet,volt sedan 4d,other,other,Unknown,Clean,good
4858,2001.0,221123.0,ford,f-150,gas,automatic,Unknown,Clean,excellent
20995,2018.0,34811.0,honda,hr-v,gas,automatic,Unknown,Clean,excellent
14700,2013.0,125600.0,ram,1500 quad cab express,gas,automatic,Unknown,Clean,excellent
56500,2005.0,117218.0,,international 7500,diesel,manual,Unknown,Clean,good
31999,2012.0,62045.0,jeep,wrangler,gas,manual,Unknown,Clean,
34990,2018.0,13992.0,jeep,wrangler unlimited all new,other,other,Unknown,Clean,good
29990,2018.0,13859.0,volvo,s90 t5 momentum sedan 4d,gas,other,Unknown,Clean,good
39500,2008.0,13158.0,ford,f-650,diesel,manual,Unknown,Clean,like new
39995,2015.0,57000.0,dodge,promaster 2500,diesel,automatic,Unknown,Clean,excellent
10900,2012.0,112000.0,hyundai,genesis,gas,automatic,Unknown,Clean,like new
23995,2015.0,40000.0,subaru,wrx,gas,manual,Unknown,Clean,excellent
27845,2021.0,5.0,subaru,outback,gas,automatic,Unknown,Clean,
47990,2016.0,59000.0,rover,hse td6 4x4 master,diesel,automatic,Unknown,Clean,like new
18995,2012.0,75125.0,mercedes-benz,m-class,gas,automatic,Unknown,Clean,excellent
28990,2018.0,12514.0,bmw,i3 s w/range extender,electric,other,Unknown,Clean,good
98750,2020.0,1300.0,chevrolet,corvette,gas,automatic,Unknown,Clean,
5480,2005.0,178667.0,dodge,durango,gas,automatic,Unknown,Unknown,
8900,2006.0,150304.0,nissan,titan se,gas,automatic,Unknown,Clean,good
5200,2004.0,170000.0,mercury,mountaineer,gas,automatic,Unknown,Clean,good
13500,2016.0,65000.0,dodge,grand caravan,gas,automatic,Unknown,Clean,excellent
9500,2012.0,125600.0,toyota,camry,gas,automatic,Unknown,Clean,excellent
27990,2016.0,46057.0,bmw,3 series 340i sedan 4d,gas,other,Unknown,Clean,good
33590,2020.0,15591.0,chevrolet,silverado 1500 double,other,other,Unknown,Clean,good
12995,2011.0,128331.0,toyota,rav4,gas,automatic,Unknown,Clean,
19505,2005.0,165004.0,ford,f250 lariat,diesel,automatic,Unknown,Clean,excellent
30990,2017.0,19835.0,alfa-romeo,romeo giulia sedan 4d,gas,other,Unknown,Clean,good
11860,2014.0,81295.0,ford,fusion,gas,automatic,Unknown,Clean,
37888,2018.0,23707.0,volvo,certified,gas,automatic,Unknown,Clean,excellent
26500,1979.0,9416.0,chevrolet,c10,gas,manual,Unknown,Clean,
27590,2014.0,44781.0,audi,q7 3.0t s line prestige,gas,other,Unknown,Clean,good
10784,2013.0,129041.0,ford,edge sel,other,automatic,Unknown,Clean,good
27990,2017.0,26355.0,infiniti,qx60 3.5 sport utility,other,other,Unknown,Clean,good
5999,2000.0,125860.0,ford,ranger regular cab,gas,manual,Unknown,Clean,
3400,2008.0,135420.0,ford,focus,gas,automatic,Unknown,Clean,good
19999,2011.0,122009.0,infiniti,m,gas,automatic,Unknown,Clean,
9500,1991.0,77666.0,mercedes-benz,300-class,gas,automatic,Unknown,Clean,
8900,2013.0,97202.0,chevrolet,volt premium,gas,automatic,Unknown,Clean,
25990,2018.0,9175.0,lincoln,mkz reserve sedan 4d,gas,automatic,Unknown,Clean,good
6995,2015.0,92711.0,nissan,versa note sv,gas,automatic,Unknown,Clean,excellent
7999,2008.0,128263.0,cadillac,sts,gas,automatic,Unknown,Clean,
138000,2020.0,2900.0,bmw,m models competition,gas,automatic,Unknown,Clean,excellent
34990,2020.0,10647.0,cadillac,xt4 sport suv 4d,gas,other,Unknown,Clean,good
44990,2014.0,33566.0,chevrolet,corvette stingray z51,gas,other,Unknown,Clean,good
26990,2017.0,41335.0,nissan,titan single cab sv,gas,other,Unknown,Clean,good
22995,2012.0,97946.0,ram,1500,gas,automatic,Unknown,Clean,excellent
9900,2010.0,118000.0,lincoln,mkt,gas,automatic,Unknown,Clean,excellent
2800,1998.0,352000.0,chevrolet,silverado,gas,automatic,Unknown,Clean,fair
125000,2020.0,1800.0,chevrolet,corvette 3lt,gas,automatic,Unknown,Clean,excellent
32500,2014.0,82830.0,gmc,sierra,other,automatic,Unknown,Clean,
12995,2016.0,86168.0,toyota,corolla lsedan 4a,gas,automatic,Unknown,Unknown,excellent
9995,2014.0,52359.0,jeep,patriot,gas,automatic,Unknown,Clean,excellent
12895,1991.0,43725.0,chevrolet,corvette,gas,automatic,Unknown,Clean,
66000,2021.0,3600.0,toyota,rav 4 prime,hybrid,automatic,Unknown,Clean,like new
39985,2018.0,68384.0,bmw,5 series,gas,automatic,Unknown,Clean,excellent
4700,2008.0,179000.0,toyota,prius,hybrid,automatic,Unknown,Clean,like new
3999,2006.0,207238.0,pontiac,grand prix,gas,automatic,Unknown,Clean,
6750,2013.0,72000.0,chevrolet,cruze 1lt,gas,automatic,Unknown,Clean,excellent
33590,2014.0,57923.0,gmc,sierra 1500 crew cab slt,gas,other,Unknown,Clean,good
29995,2018.0,83867.0,jeep,wrangler jk,gas,automatic,Unknown,Clean,good
23299,2012.0,101760.0,ford,f-150,gas,automatic,Unknown,Clean,
35995,2019.0,2233.0,volkswagen,golf alltrack,gas,other,Unknown,Clean,
41995,2020.0,1243.0,subaru,wrx sti,gas,manual,Unknown,Clean,excellent
34590,2019.0,2527.0,mini,convertible cooper s 2d,other,other,Unknown,Clean,good
10250,2006.0,118392.0,subaru,b9 tribeca limited,gas,automatic,Unknown,Clean,
10995,2008.0,79488.0,lexus,rx 400h basesuv,hybrid,automatic,Unknown,Unknown,excellent
13900,2012.0,85000.0,gmc,canyon crew cab sle,gas,automatic,Unknown,Clean,excellent
4000,2001.0,205398.0,,2001,gas,automatic,Unknown,Clean,good
5995,2008.0,124191.0,kia,sorento,gas,automatic,Unknown,Clean,good
5995,2005.0,212945.0,toyota,prius,hybrid,automatic,Unknown,Clean,excellent
26999,2019.0,24098.0,kia,sportage,gas,automatic,Unknown,Clean,
24995,2019.0,5650.0,nissan,leaf sl,electric,automatic,Unknown,Clean,like new
16995,2011.0,116234.0,toyota,sienna,gas,automatic,Unknown,Clean,good
16999,2018.0,48492.0,ford,fusion se w / navigation,gas,automatic,Unknown,Clean,
24995,2011.0,158057.0,ford,f-150,gas,automatic,Unknown,Clean,excellent
36991,2017.0,36825.0,jeep,wrangler unlimited,gas,automatic,Unknown,Clean,
52900,2020.0,12016.0,jeep,gladiator,gas,automatic,Unknown,Clean,excellent
38990,2019.0,15520.0,toyota,tundra crewmax sr5 pickup,gas,other,Unknown,Clean,good
19000,2015.0,105000.0,bmw,x5,gas,automatic,Unknown,Clean,good
46273,2020.0,8.0,ford,f150 xlt 4wd f-150 4x4,gas,automatic,Unknown,Clean,
17777,2016.0,44947.0,jeep,cherokee,gas,automatic,Unknown,Clean,
28561,2018.0,55411.0,chevrolet,traverse,gas,automatic,Unknown,Clean,like new
22995,2010.0,157471.0,toyota,tacoma,gas,automatic,Unknown,Clean,good
10995,2015.0,96832.0,kia,sportage,gas,automatic,Unknown,Clean,excellent
78423,2015.0,30200.0,chevrolet,corvette,gas,automatic,Unknown,Clean,
26590,2015.0,26768.0,audi,allroad premium plus wagon,other,other,Unknown,Clean,good
9950,2004.0,156118.0,lexus,sc 430 convertible,gas,automatic,Unknown,Clean,excellent
23590,2018.0,11015.0,mazda,mazda6 touring sedan 4d,gas,other,Unknown,Clean,good
23999,2018.0,58609.0,chrysler,300,gas,automatic,Unknown,Clean,
3800,1963.0,89000.0,,Plymouth Valiant,gas,automatic,Unknown,Clean,fair
13500,2000.0,65000.0,toyota,tundra,gas,automatic,Unknown,Clean,excellent
4500,2009.0,155818.0,volkswagen,jetta s,gas,automatic,Unknown,Clean,excellent
22590,2018.0,33341.0,toyota,rav4 xle sport utility 4d,gas,other,Unknown,Clean,good
15000,2004.0,181000.0,subaru,wrx wagon,gas,manual,Unknown,Clean,excellent
15500,1923.0,300.0,,Paige,gas,automatic,Unknown,Clean,good
30900,2015.0,114800.0,chevrolet,silverado 1500,gas,automatic,Unknown,Clean,good
3999,2001.0,120000.0,toyota,prius hybrid,hybrid,automatic,Unknown,Clean,excellent
8500,2013.0,84887.0,chevrolet,sonic lt,gas,automatic,Unknown,Clean,like new
16194,2018.0,30569.0,ford,focus,gas,automatic,Unknown,Clean,
17200,2014.0,45026.0,ford,transit connect,gas,automatic,Unknown,Clean,excellent
17590,2013.0,80737.0,lexus,es 300h sedan 4d,hybrid,automatic,Unknown,Clean,good
16288,2010.0,97088.0,lexus,rx 350 4x2 with navigation,gas,automatic,Unknown,Clean,good
32990,2015.0,67498.0,toyota,sequoia sr5 sport utility,other,other,Unknown,Clean,good
27900,2014.0,66788.0,ram,3500,gas,automatic,Unknown,Unknown,
17590,2012.0,52460.0,honda,cr-v ex-l sport utility 4d,gas,other,Unknown,Clean,good
16990,2015.0,36361.0,chrysler,200 200c sedan 4d,other,other,Unknown,Clean,good
13000,1997.0,203328.0,lexus,lx450,gas,automatic,Unknown,Clean,good
4995,2005.0,121724.0,ford,freestar ses,gas,automatic,Unknown,Clean,
42995,2011.0,126625.0,ford,f-450 super duty lariat,other,automatic,Unknown,Clean,
24999,2016.0,17000.0,chevrolet,silverado 1500,gas,automatic,Unknown,Clean,
21590,2019.0,20717.0,mitsubishi,outlander se sport,gas,other,Unknown,Clean,good
29590,2019.0,14935.0,chevrolet,traverse ls sport,other,other,Unknown,Clean,good
39900,2019.0,15544.0,ford,f150 xl,gas,automatic,Unknown,Clean,
49659,2019.0,4000.0,cadillac,xt5 luxury,gas,automatic,Unknown,Clean,good
4999,2005.0,105177.0,nissan,altima 3.5 se,gas,automatic,Unknown,Clean,good
14950,2017.0,52615.0,kia,optima lx automatic,gas,automatic,Unknown,Unknown,excellent
25810,2016.0,137608.0,ram,1500,gas,other,Unknown,Clean,
9995,2009.0,102640.0,toyota,camry,gas,automatic,Unknown,Clean,
16995,2006.0,148103.0,toyota,tacoma prerunner,gas,automatic,Unknown,Clean,excellent
6995,2006.0,228667.0,chevrolet,silverado 1500 crew cab,gas,automatic,Unknown,Clean,excellent
16500,2003.0,246500.0,chevrolet,silverado 2500hd duramax,diesel,automatic,Unknown,Clean,good
7699,2007.0,171000.0,honda,cr-v ex-l,gas,automatic,Unknown,Clean,excellent
23900,2016.0,76612.0,gmc,acadia denali,gas,automatic,Unknown,Clean,
6999,2010.0,84460.0,ford,fusion,gas,automatic,Unknown,Clean,
19985,2013.0,129386.0,mercedes-benz,gl-class,gas,automatic,Unknown,Clean,excellent
3900,2000.0,184000.0,ford,mustang,gas,manual,Unknown,Clean,excellent
11650,2007.0,130986.0,mercedes-benz,s-class s 550,gas,automatic,Unknown,Clean,excellent
28997,2015.0,80603.0,mercedes-benz,gl 350 bluetec local trade*80k msrp*prem pkg*lighting pkg*pano roof* appearance pkg* brown black leather* dvd* tow pkg,diesel,automatic,Unknown,Clean,
23995,2015.0,74145.0,chevrolet,silverado 1500 ls,gas,automatic,Unknown,Clean,excellent
7900,2014.0,0.0,chrysler,200,gas,automatic,Unknown,Clean,excellent
31500,2014.0,136676.0,ram,2500,diesel,automatic,Unknown,Clean,
23000,2009.0,80000.0,bmw,750il,gas,automatic,Unknown,Clean,excellent
24500,2020.0,9516.0,toyota,rav4 xle,gas,automatic,Unknown,Clean,like new
31500,2019.0,106054.0,ford,f150,gas,automatic,Unknown,Clean,
8997,2004.0,149000.0,lexus,rx 350 rx350,gas,automatic,Unknown,Clean,excellent
12900,2012.0,128338.0,jeep,grand cherokee laredo,gas,automatic,Unknown,Unknown,excellent
14900,2006.0,100500.0,lincoln,mark lt,gas,automatic,Unknown,Clean,excellent
6497,2009.0,154000.0,subaru,forester 2.5i premium,gas,automatic,Unknown,Clean,good
31590,2019.0,11928.0,audi,a3 premium plus sedan 4d,gas,other,Unknown,Clean,good
37900,2015.0,40000.0,porsche,cayenne diesel,gas,automatic,Unknown,Clean,like new
2888,1973.0,111111.0,,1973VOLKSWAGEN BEETLE,gas,manual,Unknown,Clean,good
12995,2018.0,59325.0,kia,forte,gas,automatic,Unknown,Clean,excellent
14299,2015.0,96000.0,chevrolet,traverse,gas,automatic,Unknown,Clean,
9000,2001.0,136700.0,ford,,gas,automatic,Unknown,Clean,excellent
5995,2012.0,157517.0,buick,lacrosse,gas,automatic,Unknown,Clean,
59500,2020.0,5400.0,cadillac,xt6,gas,automatic,Unknown,Clean,like new
5999,2007.0,62000.0,saturn,vue i4,gas,automatic,Unknown,Clean,excellent
11000,2015.0,108000.0,toyota,camry hybrid le,gas,automatic,Unknown,Clean,good
17900,2012.0,245000.0,ram,2500 crew 4x4,gas,automatic,Unknown,Clean,excellent
7975,2014.0,157000.0,volkswagen,passat,gas,automatic,Unknown,Clean,excellent
12499,2014.0,54000.0,hyundai,tucson gls,gas,automatic,Unknown,Clean,excellent
13998,2017.0,74716.0,gmc,terrain,gas,automatic,Unknown,Clean,excellent
19988,2020.0,14052.0,chevrolet,impala,gas,automatic,Unknown,Clean,excellent
23990,2014.0,33784.0,lexus,is 250 sedan 4d,gas,other,Unknown,Clean,good
18990,2015.0,64616.0,nissan,nv200,gas,automatic,Unknown,Clean,excellent
62995,2018.0,91672.0,ford,f-350sd,diesel,automatic,Unknown,Clean,
8000,1959.0,1000.0,gmc,,gas,manual,Unknown,Clean,fair
29991,2012.0,9580.0,,Fisker Karma,other,automatic,Unknown,Clean,
25995,2019.0,25041.0,subaru,crosstrek,gas,automatic,Unknown,Clean,excellent
26995,2017.0,96010.0,ram,1500,other,automatic,Unknown,Clean,
8300,2004.0,147772.0,toyota,avalon,gas,automatic,Unknown,Clean,like new
10500,2013.0,76429.0,ford,c-max hybrid,gas,automatic,Unknown,Clean,excellent
28448,2019.0,72922.0,dodge,challenger r/t,gas,manual,Unknown,Clean,good
29990,2019.0,5224.0,ram,1500 classic regular cab,gas,other,Unknown,Clean,good
7995,2014.0,185739.0,toyota,corolla lsedan 4a,gas,automatic,Unknown,Unknown,excellent
17950,2017.0,42388.0,ford,fusion,gas,automatic,Unknown,Clean,excellent
6990,2008.0,122000.0,chevrolet,malibu lt 4dr sedan w,gas,automatic,Unknown,Clean,excellent
5500,1995.0,300000.0,chevrolet,tahoe,gas,automatic,Unknown,Clean,good
6000,2004.0,87000.0,ford,expedition,gas,automatic,Unknown,Clean,excellent
4650,2002.0,139000.0,chevrolet,trailblazer,gas,automatic,Unknown,Clean,excellent
10999,2013.0,119159.0,chrysler,300 series,gas,automatic,Unknown,Clean,
44194,2019.0,20729.0,honda,ridgeline,gas,automatic,Unknown,Clean,
20990,2016.0,42485.0,volkswagen,beetle 1.8t sel,gas,other,Unknown,Clean,good
8500,2000.0,139753.0,ford,f-650,diesel,manual,Unknown,Clean,fair
18900,2018.0,69597.0,hyundai,santa fe,gas,automatic,Unknown,Clean,
4695,2007.0,156207.0,dodge,durango,gas,automatic,Unknown,Clean,good
14975,2008.0,182000.0,chevrolet,silverado 1500 4x4,gas,automatic,Unknown,Clean,excellent
8490,2016.0,231790.0,subaru,outback,gas,automatic,Unknown,Clean,excellent
34990,2020.0,3181.0,jeep,wrangler sport suv 2d,gas,other,Unknown,Clean,good
37995,2020.0,19120.0,bmw,330i,gas,automatic,Unknown,Clean,excellent
24000,1992.0,105000.0,mitsubishi,delica l300,diesel,automatic,Unknown,Clean,excellent
54990,2019.0,59134.0,ram,5500hd,diesel,automatic,Unknown,Clean,
3950,1990.0,120000.0,ford,f-150,gas,automatic,Unknown,Clean,good
11950,2010.0,123033.0,ford,mustang,gas,manual,Unknown,Clean,excellent
48500,2019.0,15400.0,ram,1500 4x4,gas,automatic,Unknown,Clean,like new
9000,2015.0,99000.0,volkswagen,passat wolfsburg,gas,automatic,Unknown,Clean,excellent
64995,2017.0,57920.0,chevrolet,silverado 2500 ltz lifted duramax 6.6 liter,other,automatic,Unknown,Clean,
10990,2015.0,90873.0,toyota,yaris l,gas,automatic,Unknown,Clean,excellent
16999,2011.0,119816.0,honda,"pilot ex-l awd, 3rd row seating",gas,automatic,Unknown,Clean,
16995,2008.0,191421.0,jeep,wrangler,gas,automatic,Unknown,Clean,good
35590,2013.0,24471.0,chevrolet,corvette coupe 2d,other,other,Unknown,Clean,good
28500,2001.0,97500.0,chrysler,prowler,gas,automatic,Unknown,Clean,excellent
99999,1997.0,22000.0,ferrari,f355 spider,gas,manual,Unknown,Clean,excellent
25990,2013.0,64919.0,toyota,tacoma double cab,other,other,Unknown,Clean,good
10500,2007.0,77000.0,toyota,avalon limited,gas,automatic,Unknown,Clean,like new
37990,2018.0,32856.0,bmw,x5 xdrive40e iperformance,other,other,Unknown,Clean,good
29995,2013.0,173000.0,chevrolet,silverado 2500hd,diesel,automatic,Unknown,Clean,
34590,2016.0,33879.0,audi,a7 premium plus sedan 4d,other,other,Unknown,Clean,good
31500,2018.0,82336.0,honda,pilot,gas,other,Unknown,Clean,
15999,2006.0,93763.0,jeep,wrangler se sport utility,gas,manual,Unknown,Unknown,excellent
28590,2018.0,21768.0,audi,a6 2.0t premium sedan 4d,gas,other,Unknown,Clean,good
24995,1966.0,91603.0,ford,mustang,gas,automatic,Unknown,Clean,
7995,2011.0,132349.0,dodge,nitro,gas,automatic,Unknown,Clean,excellent
5800,2002.0,197000.0,chevrolet,silverado,gas,automatic,Unknown,Clean,
40590,2020.0,19910.0,chevrolet,silverado 1500 double,gas,other,Unknown,Clean,good
38990,2018.0,50905.0,bmw,7 series 740i sedan 4d,other,other,Unknown,Clean,good
43934,2020.0,40276.0,dodge,durango,gas,other,Unknown,Clean,
20000,2014.0,56000.0,mercedes-benz,e-class e350 sport,gas,automatic,Unknown,Clean,excellent
14546,2013.0,84112.0,volkswagen,beetle coupe,gas,automatic,Unknown,Clean,
2980,2006.0,200000.0,lincoln,navigator,gas,automatic,Unknown,Clean,good
4800,2002.0,104000.0,honda,accord,gas,manual,Unknown,Clean,excellent
20950,2018.0,192825.0,toyota,tundra crewmax,gas,automatic,Unknown,Clean,excellent
7850,2014.0,87321.0,toyota,corolla,gas,automatic,Unknown,rebuilt,good
35700,2018.0,37109.0,toyota,highlander xle,other,automatic,Unknown,Clean,good
8500,2013.0,78000.0,,scion tc,gas,automatic,Unknown,Clean,like new
25990,2018.0,9520.0,toyota,camry xle sedan 4d,other,other,Unknown,Clean,good
7000,2005.0,194000.0,ford,f-250,diesel,automatic,Unknown,Clean,
32974,2018.0,32376.0,ram,pickup 1500,gas,automatic,Unknown,Clean,
3900,2009.0,162005.0,hyundai,elantra,gas,automatic,Unknown,Clean,
11991,2018.0,45368.0,ford,fiesta,gas,automatic,Unknown,Clean,
32590,2015.0,34811.0,mercedes-benz,gla-class gla 45,gas,other,Unknown,Clean,good
10595,2011.0,159477.0,ford,econoline,gas,automatic,Unknown,Clean,good
32999,2020.0,25251.0,ram,1500 classic,gas,automatic,Unknown,Clean,excellent
36999,2013.0,56928.0,bmw,m5,gas,automatic,Unknown,Clean,excellent
5400,2012.0,188000.0,ford,fusion,gas,automatic,Unknown,Clean,excellent
28988,2008.0,135220.0,ram,3500 slt 4x4 mega cab,diesel,automatic,Unknown,Clean,excellent
9300,2006.0,123940.0,acura,rsx,gas,manual,Unknown,Salvage,salvage
30000,1972.0,6000.0,chevrolet,chevelle,gas,automatic,Unknown,Clean,good
11894,2013.0,113339.0,ford,edge se,gas,automatic,Unknown,Unknown,excellent
25500,2017.0,39554.0,mercedes-benz,c-class,gas,automatic,Unknown,Clean,
7999,2013.0,137122.0,mitsubishi,outlander sport,gas,automatic,Unknown,Clean,excellent
21990,2014.0,29239.0,chrysler,300 300c sedan 4d,other,other,Unknown,Clean,good
29500,2008.0,195000.0,ford,f350 dually,diesel,automatic,Unknown,Clean,
32900,2011.0,198758.0,,isuzu nrr,diesel,automatic,Unknown,Clean,excellent
4400,2005.0,103739.0,,NISSAN/SENTRA,gas,automatic,Unknown,Clean,
29999,2021.0,1980.0,buick,encore gx,gas,automatic,Unknown,Clean,
11999,2014.0,61667.0,nissan,juke,gas,automatic,Unknown,Clean,good
10999,2006.0,119388.0,lexus,gs 300,gas,automatic,Unknown,Clean,excellent
10995,2015.0,130000.0,chrysler,200 c sedan,gas,automatic,Unknown,Clean,
21080,2020.0,10.0,chevrolet,trax ls,gas,automatic,Unknown,Clean,good
10900,2018.0,32418.0,nissan,versa note,gas,automatic,Unknown,Clean,excellent
16995,2017.0,32152.0,jeep,renegade sport 4x4,gas,automatic,Unknown,Clean,excellent
7999,2013.0,89400.0,ford,c-max hybrid,hybrid,automatic,Unknown,Salvage,like new
21990,2020.0,13793.0,hyundai,sonata se sedan 4d,other,other,Unknown,Clean,good
3800,2003.0,150000.0,chrysler,pt cruiser gt,gas,automatic,Unknown,Clean,good
17995,2015.0,62161.0,dodge,challenger sxt,gas,automatic,Unknown,Clean,
2500,1965.0,123254.0,gmc,,gas,automatic,Unknown,rebuilt,
30990,2020.0,2588.0,chevrolet,bolt ev lt hatchback,other,other,Unknown,Clean,good
41990,2016.0,67104.0,chevrolet,silverado 1500 lt automatic,gas,automatic,Unknown,Clean,
26990,2018.0,19477.0,mercedes-benz,cla 250 coupe 4d,gas,other,Unknown,Clean,good
16999,2016.0,51018.0,chevrolet,"malibu lt w/ turbo, navigation",gas,automatic,Unknown,Clean,
12488,2007.0,166219.0,chevrolet,suburban,gas,automatic,Unknown,Clean,excellent
21900,2013.0,181000.0,ford,f350,gas,automatic,Unknown,Clean,
36990,2017.0,23898.0,bmw,x5 xdrive35i sport utility,other,other,Unknown,Clean,good
9995,2013.0,86000.0,hyundai,elantra,gas,automatic,Unknown,Clean,excellent
15990,2015.0,66732.0,toyota,prius four hatchback 4d,gas,other,Unknown,Clean,good
5999,2008.0,122191.0,volvo,xc90 awd,gas,automatic,Unknown,Clean,excellent
18753,2013.0,115232.0,gmc,yukon,gas,automatic,Unknown,Clean,excellent
16427,2014.0,59216.0,honda,cr-v,gas,automatic,Unknown,Clean,
34590,2019.0,27387.0,acura,mdx sh-awd sport utility,other,other,Unknown,Clean,good
